datetime,station_id,station_name,latitude,longitude,district,PM25,PM10,SO2,NO2,O3,CO,AQI,temperature,humidity,wind_speed,wind_direction,precipitation,pressure,data_mode
2026-08-28 08:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,34.2,45.0,12.1,34.5,67.6,0.94,49,21.6,40.7,0.7,90.3,0.0,1010.2,DEMO
2026-08-28 09:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,37.0,46.4,12.7,26.0,52.3,0.87,52,25.0,30.4,3.5,236.9,0.0,1012.8,DEMO
2026-08-28 09:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,56.0,78.7,15.7,38.4,48.2,1.07,76,20.1,46.3,5.0,259.5,0.0,1013.1,DEMO
2026-08-28 09:00:00,HHHT003,呼市一监,40.81,111.67,回民区,47.7,71.3,13.4,34.1,47.9,0.96,66,21.8,49.9,3.1,169.6,0.0,1014.3,DEMO
2026-08-28 09:00:00,HHHT004,小召前街,40.805,111.665,回民区,48.7,70.5,10.6,43.5,57.4,0.95,67,22.8,52.0,0.9,225.2,0.0,1008.8,DEMO
2026-08-28 09:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.6,54.2,11.2,37.1,50.1,0.89,60,18.9,52.1,2.9,241.6,0.0,1012.3,DEMO
2026-08-28 09:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,32.8,43.9,10.2,32.3,54.9,0.76,47,13.9,49.1,2.0,256.0,0.0,1014.0,DEMO
2026-08-28 10:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,22.7,33.0,12.4,28.0,48.9,0.76,32,20.9,41.2,3.2,54.4,0.0,1017.1,DEMO
2026-08-28 10:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,39.3,54.0,14.5,38.2,58.5,1.02,55,23.3,58.2,2.0,267.7,0.0,1004.2,DEMO
2026-08-28 10:00:00,HHHT003,呼市一监,40.81,111.67,回民区,46.9,59.2,11.3,27.5,53.7,0.83,65,24.7,63.4,1.6,345.1,0.0,1012.8,DEMO
2026-08-28 10:00:00,HHHT004,小召前街,40.805,111.665,回民区,37.9,48.9,14.1,37.7,36.2,0.97,54,25.8,47.0,4.3,65.2,0.0,1013.0,DEMO
2026-08-28 10:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,34.2,43.1,15.0,37.7,43.3,0.75,49,26.4,33.7,2.8,102.4,0.0,1009.6,DEMO
2026-08-28 10:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,30.5,42.8,12.3,25.5,58.6,0.98,44,17.4,31.5,5.2,248.8,0.0,1008.0,DEMO
2026-08-28 11:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,37.9,55.5,11.6,41.0,40.7,1.1,54,19.4,51.8,2.7,135.3,0.0,1004.8,DEMO
2026-08-28 11:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,54.8,71.0,16.7,29.8,51.0,1.15,75,23.5,51.4,0.3,159.4,0.0,999.9,DEMO
2026-08-28 11:00:00,HHHT003,呼市一监,40.81,111.67,回民区,38.9,56.5,8.1,38.6,64.4,0.82,55,19.5,22.2,4.5,269.0,0.0,1016.8,DEMO
2026-08-28 11:00:00,HHHT004,小召前街,40.805,111.665,回民区,34.6,43.2,10.9,33.7,65.2,0.57,49,22.9,53.6,2.7,146.7,0.0,1010.8,DEMO
2026-08-28 11:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,33.2,47.8,14.7,32.7,56.9,0.78,47,19.1,20.2,0.8,299.3,0.0,1006.6,DEMO
2026-08-28 11:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,32.6,45.4,14.9,29.7,54.2,0.74,47,24.2,34.1,3.9,268.3,0.0,1017.1,DEMO
2026-08-28 12:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,30.3,42.1,15.9,32.7,68.6,0.85,43,19.7,52.5,2.7,153.2,0.0,1019.7,DEMO
2026-08-28 12:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,43.5,54.9,18.9,34.9,51.0,0.99,61,29.2,79.4,0.3,353.9,0.0,1010.8,DEMO
2026-08-28 12:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.5,50.6,10.1,34.4,61.5,0.97,52,24.0,45.4,4.1,322.3,0.0,1007.3,DEMO
2026-08-28 12:00:00,HHHT004,小召前街,40.805,111.665,回民区,38.5,64.5,17.0,35.6,55.8,0.92,54,22.1,52.4,1.7,116.5,0.8,1015.5,DEMO
2026-08-28 12:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,33.2,47.1,13.3,37.6,58.2,0.82,47,23.4,34.4,3.0,35.8,0.0,1007.6,DEMO
2026-08-28 12:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,21.4,31.1,13.6,32.5,61.4,0.73,31,26.9,42.9,2.7,327.5,0.0,1004.7,DEMO
2026-08-28 13:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,36.4,49.5,10.4,25.9,61.5,1.06,52,21.8,52.4,3.1,278.7,0.0,1011.3,DEMO
2026-08-28 13:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,38.6,53.2,15.0,31.0,53.8,0.86,54,19.2,38.5,0.5,326.3,0.0,1011.1,DEMO
2026-08-28 13:00:00,HHHT003,呼市一监,40.81,111.67,回民区,35.1,47.6,14.1,35.2,54.1,1.05,50,23.0,59.6,2.2,146.9,0.0,1006.6,DEMO
2026-08-28 13:00:00,HHHT004,小召前街,40.805,111.665,回民区,47.0,65.4,16.7,33.0,52.4,0.96,65,16.6,57.7,4.2,48.5,0.0,1014.5,DEMO
2026-08-28 13:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,30.4,43.6,20.8,27.3,65.8,0.83,43,23.3,56.3,4.4,91.4,0.0,1010.1,DEMO
2026-08-28 13:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,26.8,38.3,15.0,34.7,41.9,0.9,38,23.9,44.3,2.0,272.4,0.0,1014.7,DEMO
2026-08-28 14:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,28.1,36.1,13.5,35.1,62.3,0.76,40,21.2,67.3,3.4,86.2,0.0,1006.4,DEMO
2026-08-28 14:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,40.8,57.3,13.7,29.7,53.6,0.94,57,22.3,38.2,2.2,108.3,0.0,1012.0,DEMO
2026-08-28 14:00:00,HHHT003,呼市一监,40.81,111.67,回民区,46.6,61.8,15.2,40.7,58.8,1.0,65,20.6,60.2,0.4,258.2,0.0,1009.4,DEMO
2026-08-28 14:00:00,HHHT004,小召前街,40.805,111.665,回民区,54.8,81.8,11.1,36.1,57.3,1.13,75,19.2,47.0,3.3,113.0,0.0,1006.2,DEMO
2026-08-28 14:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,40.1,56.3,13.8,40.3,55.6,1.03,56,21.7,45.5,5.0,329.3,0.0,1010.2,DEMO
2026-08-28 14:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,28.4,41.7,9.8,29.4,45.3,0.88,41,17.9,50.7,2.5,94.7,0.0,1008.6,DEMO
2026-08-28 15:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,35.8,53.2,14.1,32.7,61.4,0.68,51,23.3,59.3,4.4,22.8,0.0,1003.3,DEMO
2026-08-28 15:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,35.2,53.5,16.2,36.6,68.6,0.85,50,26.6,40.7,3.9,47.0,2.2,1015.3,DEMO
2026-08-28 15:00:00,HHHT003,呼市一监,40.81,111.67,回民区,31.2,51.5,4.6,37.1,53.4,0.92,45,21.0,44.2,3.0,41.6,0.3,1013.2,DEMO
2026-08-28 15:00:00,HHHT004,小召前街,40.805,111.665,回民区,53.3,78.7,18.4,33.4,55.7,1.2,73,23.7,42.6,0.4,23.1,0.0,1014.0,DEMO
2026-08-28 15:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,27.2,44.3,12.0,37.6,58.8,0.8,39,24.7,29.0,2.8,327.6,0.5,1024.0,DEMO
2026-08-28 15:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,36.3,48.3,9.8,29.3,45.8,0.74,52,21.6,53.8,1.7,108.7,0.0,1012.9,DEMO
2026-08-28 16:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,24.2,33.4,11.2,38.0,51.0,0.99,35,20.3,51.4,3.1,315.7,0.0,1015.3,DEMO
2026-08-28 16:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,45.7,60.9,17.6,45.2,54.9,1.01,63,20.5,46.4,1.3,178.3,0.0,1011.4,DEMO
2026-08-28 16:00:00,HHHT003,呼市一监,40.81,111.67,回民区,38.7,56.5,11.3,31.4,64.3,1.0,55,28.9,63.9,1.9,110.7,0.0,1015.0,DEMO
2026-08-28 16:00:00,HHHT004,小召前街,40.805,111.665,回民区,38.1,65.1,10.7,37.7,70.4,0.85,54,23.2,69.7,5.2,65.1,1.3,1012.6,DEMO
2026-08-28 16:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.0,61.9,11.4,34.7,50.2,0.97,59,19.0,45.7,2.0,254.9,0.0,1016.1,DEMO
2026-08-28 16:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,33.3,49.2,12.4,35.2,53.2,0.86,48,21.1,28.0,1.7,263.6,0.0,1017.1,DEMO
2026-08-28 17:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,27.5,41.6,10.3,31.7,50.0,0.96,39,23.1,60.2,1.9,186.0,1.3,1012.3,DEMO
2026-08-28 17:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,45.6,63.1,14.7,39.9,55.3,1.01,63,22.3,59.0,0.3,290.2,0.0,1014.0,DEMO
2026-08-28 17:00:00,HHHT003,呼市一监,40.81,111.67,回民区,43.2,58.5,14.1,29.2,34.2,0.86,60,26.8,32.9,2.7,174.3,0.0,1015.5,DEMO
2026-08-28 17:00:00,HHHT004,小召前街,40.805,111.665,回民区,54.5,74.8,18.9,34.6,42.9,1.1,74,19.6,64.5,2.4,233.2,0.0,1007.4,DEMO
2026-08-28 17:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.0,53.3,11.3,36.6,48.2,1.03,59,22.6,45.2,2.7,182.5,0.0,1008.3,DEMO
2026-08-28 17:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,31.1,43.6,11.0,32.2,54.5,0.75,44,22.2,32.3,3.3,79.4,0.0,1005.0,DEMO
2026-08-28 18:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,42.6,58.7,17.1,33.8,40.8,0.77,59,23.1,61.2,2.4,56.3,0.0,1015.8,DEMO
2026-08-28 18:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,41.8,53.6,12.2,42.8,41.3,0.72,58,19.8,24.6,3.9,316.8,0.0,1011.7,DEMO
2026-08-28 18:00:00,HHHT003,呼市一监,40.81,111.67,回民区,47.7,84.0,18.5,30.4,34.8,1.17,66,23.4,51.3,3.3,185.4,1.8,1007.8,DEMO
2026-08-28 18:00:00,HHHT004,小召前街,40.805,111.665,回民区,45.9,65.1,14.2,32.9,60.9,0.81,64,22.5,35.5,4.7,123.4,0.0,1019.6,DEMO
2026-08-28 18:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,61.4,81.5,13.9,33.4,44.2,1.01,83,20.7,57.7,2.0,101.9,0.0,1007.9,DEMO
2026-08-28 18:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,22.6,33.0,21.9,31.4,65.0,0.9,32,18.5,53.9,2.7,55.8,0.0,1012.4,DEMO
2026-08-28 19:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,42.5,60.7,17.5,30.6,57.5,0.87,59,19.8,60.8,4.9,93.7,0.0,1014.3,DEMO
2026-08-28 19:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,46.8,69.8,13.9,46.5,34.1,1.01,65,18.6,53.4,3.7,55.6,0.0,1014.5,DEMO
2026-08-28 19:00:00,HHHT003,呼市一监,40.81,111.67,回民区,50.7,66.4,14.2,38.2,57.5,0.98,70,28.5,52.2,2.2,122.0,0.0,1010.0,DEMO
2026-08-28 19:00:00,HHHT004,小召前街,40.805,111.665,回民区,48.5,66.2,8.4,30.9,57.0,0.84,67,21.2,42.3,2.5,314.7,0.0,1012.0,DEMO
2026-08-28 19:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,39.1,51.4,11.7,30.6,48.6,1.05,55,22.6,35.1,5.1,263.6,0.0,1016.4,DEMO
2026-08-28 19:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,27.1,37.0,16.9,31.8,44.7,0.84,39,21.6,38.6,2.5,301.3,0.0,1012.5,DEMO
2026-08-28 20:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,37.4,49.1,15.5,30.8,57.4,0.98,53,21.8,32.2,3.6,169.1,0.0,1001.8,DEMO
2026-08-28 20:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,47.8,66.0,16.9,32.8,52.4,0.9,66,23.3,17.8,3.2,150.2,0.0,1015.9,DEMO
2026-08-28 20:00:00,HHHT003,呼市一监,40.81,111.67,回民区,50.7,75.9,12.8,39.2,52.3,1.04,70,24.3,48.4,1.4,139.1,0.0,1009.9,DEMO
2026-08-28 20:00:00,HHHT004,小召前街,40.805,111.665,回民区,65.5,88.7,14.6,39.3,44.6,1.11,88,27.1,37.1,2.1,165.3,0.0,1006.7,DEMO
2026-08-28 20:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,39.5,52.0,14.5,33.5,23.5,0.97,56,17.6,48.1,4.0,106.4,0.0,1015.5,DEMO
2026-08-28 20:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,39.5,50.3,13.3,38.3,47.5,0.91,56,18.6,50.9,3.2,281.9,0.0,1018.8,DEMO
2026-08-28 21:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.2,41.9,11.1,36.3,37.0,0.7,47,21.8,51.5,4.2,138.5,0.0,1006.0,DEMO
2026-08-28 21:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,31.1,44.0,14.3,36.1,27.5,0.91,44,23.0,60.2,3.2,4.8,0.0,1014.6,DEMO
2026-08-28 21:00:00,HHHT003,呼市一监,40.81,111.67,回民区,32.5,44.5,10.0,26.5,54.5,0.8,46,25.5,47.1,2.9,158.4,0.0,1007.4,DEMO
2026-08-28 21:00:00,HHHT004,小召前街,40.805,111.665,回民区,45.0,65.7,15.6,30.0,59.3,1.05,63,19.0,32.0,2.2,156.4,0.0,1015.1,DEMO
2026-08-28 21:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,43.1,59.3,20.3,25.7,53.4,0.91,60,21.4,40.2,1.1,86.4,0.0,1014.4,DEMO
2026-08-28 21:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,18.6,25.9,16.4,34.9,68.6,0.58,27,25.2,59.5,0.8,97.8,0.0,1014.4,DEMO
2026-08-28 22:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,31.7,55.6,15.7,40.1,38.2,0.82,45,23.9,43.8,2.5,118.6,2.7,1007.3,DEMO
2026-08-28 22:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,33.2,48.7,10.6,25.7,58.8,0.98,47,24.5,50.6,2.6,302.9,0.0,1017.6,DEMO
2026-08-28 22:00:00,HHHT003,呼市一监,40.81,111.67,回民区,43.3,60.2,10.6,41.6,43.4,0.8,60,25.9,42.6,4.0,83.4,0.0,1012.4,DEMO
2026-08-28 22:00:00,HHHT004,小召前街,40.805,111.665,回民区,46.0,67.6,14.7,34.3,44.4,0.96,64,17.7,56.2,3.5,19.4,0.0,1011.8,DEMO
2026-08-28 22:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,38.8,53.9,9.1,26.5,45.3,0.77,55,20.9,42.1,1.8,5.6,0.0,1006.0,DEMO
2026-08-28 22:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,27.9,38.2,13.8,28.2,54.7,0.87,40,25.8,39.8,3.1,25.6,0.0,1010.4,DEMO
2026-08-28 23:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,28.7,39.0,14.7,33.1,55.9,0.76,41,19.3,40.1,2.8,41.4,0.0,1011.2,DEMO
2026-08-28 23:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,52.2,72.8,19.6,48.9,46.4,0.91,72,21.0,38.0,2.3,219.0,0.0,1015.8,DEMO
2026-08-28 23:00:00,HHHT003,呼市一监,40.81,111.67,回民区,47.6,68.7,15.8,28.2,54.1,0.89,66,19.7,69.3,2.7,159.3,0.0,1009.9,DEMO
2026-08-28 23:00:00,HHHT004,小召前街,40.805,111.665,回民区,40.4,52.1,19.6,24.6,59.4,0.98,57,19.1,44.9,2.5,251.3,0.0,1002.9,DEMO
2026-08-28 23:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,16.1,21.2,10.3,32.7,37.1,0.82,23,22.6,30.7,4.4,327.1,0.0,1014.2,DEMO
2026-08-28 23:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,18.7,24.6,12.9,29.2,53.2,1.01,27,21.8,16.2,4.0,233.9,0.0,1017.8,DEMO
2026-08-29 00:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,18.6,26.3,6.1,32.2,47.0,0.83,27,22.8,34.3,3.7,172.7,0.0,1015.7,DEMO
2026-08-29 00:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,37.5,58.7,19.2,39.2,51.5,0.94,53,20.3,67.9,2.1,340.8,3.2,1009.1,DEMO
2026-08-29 00:00:00,HHHT003,呼市一监,40.81,111.67,回民区,27.1,38.2,9.0,38.3,62.0,0.61,39,25.1,61.0,3.8,119.1,0.0,1017.0,DEMO
2026-08-29 00:00:00,HHHT004,小召前街,40.805,111.665,回民区,31.1,41.2,13.5,42.4,51.2,0.73,44,23.8,45.8,3.0,359.6,0.0,1012.3,DEMO
2026-08-29 00:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,33.9,45.5,14.5,32.1,62.7,0.99,48,19.8,67.5,3.5,159.3,0.0,1015.9,DEMO
2026-08-29 00:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,29.1,37.3,7.9,33.9,55.3,0.74,42,21.5,36.4,3.7,255.1,0.0,1007.3,DEMO
2026-08-29 01:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,29.8,37.5,12.2,37.0,59.9,0.87,43,21.6,59.7,4.5,53.8,0.0,1015.7,DEMO
2026-08-29 01:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,26.9,36.9,8.6,32.9,50.4,0.69,38,26.4,36.3,3.9,201.7,0.0,1013.5,DEMO
2026-08-29 01:00:00,HHHT003,呼市一监,40.81,111.67,回民区,35.3,48.8,16.6,27.4,59.5,0.88,50,24.5,40.8,3.7,124.4,0.0,1002.5,DEMO
2026-08-29 01:00:00,HHHT004,小召前街,40.805,111.665,回民区,41.3,60.9,13.8,31.9,64.7,0.85,58,19.1,27.6,4.8,57.9,0.0,1010.0,DEMO
2026-08-29 01:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.9,48.8,13.0,32.7,46.4,1.0,54,25.2,50.8,1.1,272.9,0.0,1015.2,DEMO
2026-08-29 01:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,22.5,29.8,8.8,40.5,42.8,0.83,32,20.5,42.6,3.7,261.8,0.0,1005.0,DEMO
2026-08-29 02:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,18.3,23.6,11.0,32.0,66.5,0.88,26,20.2,30.2,3.6,30.9,0.0,1013.0,DEMO
2026-08-29 02:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,42.6,63.9,13.8,33.9,36.5,0.9,59,22.5,73.5,3.1,178.4,1.2,1015.6,DEMO
2026-08-29 02:00:00,HHHT003,呼市一监,40.81,111.67,回民区,37.1,46.9,18.3,28.4,53.9,0.91,53,25.8,42.4,3.2,218.0,0.0,1005.5,DEMO
2026-08-29 02:00:00,HHHT004,小召前街,40.805,111.665,回民区,24.0,35.8,15.2,27.0,50.9,0.86,34,24.8,45.2,2.5,3.8,2.5,1007.2,DEMO
2026-08-29 02:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,18.9,26.1,9.4,38.2,51.6,0.79,27,17.7,32.2,3.9,114.6,0.0,1006.3,DEMO
2026-08-29 02:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,19.8,30.0,19.4,37.1,52.4,0.66,28,24.4,48.8,1.7,7.9,3.0,1013.0,DEMO
2026-08-29 03:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,21.0,29.6,13.7,23.3,41.9,0.69,30,22.0,48.5,3.7,12.1,0.0,1018.4,DEMO
2026-08-29 03:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,52.3,76.7,16.9,39.3,52.8,0.92,72,26.8,51.0,3.1,267.1,0.0,1010.5,DEMO
2026-08-29 03:00:00,HHHT003,呼市一监,40.81,111.67,回民区,24.4,36.4,10.7,26.5,60.9,0.63,35,22.5,37.7,1.9,255.7,0.0,1013.6,DEMO
2026-08-29 03:00:00,HHHT004,小召前街,40.805,111.665,回民区,42.1,55.1,13.8,27.3,61.1,0.97,59,25.5,48.8,2.9,235.1,0.0,1013.7,DEMO
2026-08-29 03:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,27.1,38.5,14.2,29.3,42.0,0.71,39,24.3,42.4,2.6,172.2,0.0,1011.5,DEMO
2026-08-29 03:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,28.2,36.1,11.8,32.2,45.8,0.76,40,21.7,42.1,3.1,87.6,0.0,1013.8,DEMO
2026-08-29 04:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,24.9,33.4,19.3,22.5,62.3,0.99,36,18.5,32.4,2.6,219.5,0.0,1018.7,DEMO
2026-08-29 04:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,33.9,43.6,15.8,27.5,50.3,0.86,48,26.4,61.1,3.0,286.0,0.0,1015.0,DEMO
2026-08-29 04:00:00,HHHT003,呼市一监,40.81,111.67,回民区,21.2,28.8,12.4,34.0,57.8,0.77,30,22.4,31.1,2.2,133.3,0.0,1016.1,DEMO
2026-08-29 04:00:00,HHHT004,小召前街,40.805,111.665,回民区,37.7,55.6,14.3,32.2,45.7,0.92,53,21.8,28.8,2.1,254.8,0.0,1011.3,DEMO
2026-08-29 04:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,23.1,33.3,10.4,22.6,52.2,0.76,33,18.4,45.4,3.0,210.0,0.0,1012.1,DEMO
2026-08-29 04:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,10.5,13.3,11.6,30.5,57.2,0.64,15,22.1,45.3,1.9,77.3,0.0,1008.3,DEMO
2026-08-29 05:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,14.8,18.5,13.7,33.1,65.8,0.9,21,21.9,57.8,0.4,108.3,0.0,1014.8,DEMO
2026-08-29 05:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,32.7,44.7,12.1,44.6,57.7,0.82,47,20.4,62.3,5.1,96.2,0.0,1007.5,DEMO
2026-08-29 05:00:00,HHHT003,呼市一监,40.81,111.67,回民区,26.6,36.8,13.4,33.2,59.5,0.56,38,23.5,32.2,3.1,250.0,0.0,1007.0,DEMO
2026-08-29 05:00:00,HHHT004,小召前街,40.805,111.665,回民区,36.7,53.1,14.6,36.1,62.2,0.76,52,22.8,43.2,2.8,307.7,0.0,1007.4,DEMO
2026-08-29 05:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,24.4,32.8,10.7,33.2,55.9,0.87,35,17.8,33.9,3.6,275.0,0.0,1014.1,DEMO
2026-08-29 05:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,17.7,23.2,11.9,35.7,75.5,0.61,25,21.4,40.7,3.7,175.5,0.0,1008.8,DEMO
2026-08-29 06:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,29.7,37.4,9.6,31.6,53.0,0.77,42,15.6,34.8,3.1,138.4,0.0,1011.4,DEMO
2026-08-29 06:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,38.9,49.3,16.4,27.0,58.7,1.01,55,21.2,41.6,3.3,86.8,0.0,1012.0,DEMO
2026-08-29 06:00:00,HHHT003,呼市一监,40.81,111.67,回民区,26.2,33.1,14.2,29.1,59.6,0.82,37,20.6,48.7,2.9,8.6,0.0,1018.4,DEMO
2026-08-29 06:00:00,HHHT004,小召前街,40.805,111.665,回民区,38.6,48.9,14.3,30.4,55.1,0.77,54,18.4,51.0,2.7,356.3,0.0,1011.0,DEMO
2026-08-29 06:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,21.4,34.7,13.8,30.8,67.1,0.89,31,18.8,62.6,0.4,65.2,0.5,1010.0,DEMO
2026-08-29 06:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,21.4,26.9,8.1,26.1,34.1,0.73,31,22.6,44.1,3.0,197.9,0.0,1009.2,DEMO
2026-08-29 07:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,35.1,45.4,10.1,38.3,41.4,0.89,50,16.4,52.1,1.6,80.5,0.0,1016.6,DEMO
2026-08-29 07:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,35.0,44.2,12.5,38.4,59.8,0.86,50,28.0,41.1,4.7,14.0,0.0,1014.8,DEMO
2026-08-29 07:00:00,HHHT003,呼市一监,40.81,111.67,回民区,29.4,49.4,15.2,33.0,60.6,0.99,42,21.3,59.0,2.3,206.6,3.3,1014.6,DEMO
2026-08-29 07:00:00,HHHT004,小召前街,40.805,111.665,回民区,35.1,52.9,16.8,30.8,48.4,0.9,50,21.2,37.3,1.2,307.0,0.3,1008.8,DEMO
2026-08-29 07:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,38.7,55.6,18.3,31.0,56.7,0.82,55,21.4,35.2,3.1,108.6,0.0,1010.3,DEMO
2026-08-29 07:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,28.1,41.2,15.5,32.8,56.5,0.87,40,24.1,67.2,2.1,299.2,0.0,1010.2,DEMO
2026-08-29 08:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,32.1,40.5,12.7,42.0,39.8,0.89,46,23.1,44.5,2.9,312.3,0.0,1010.7,DEMO
2026-08-29 08:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,46.7,66.1,16.1,33.4,48.0,1.06,65,21.3,55.7,3.1,325.0,0.0,1007.3,DEMO
2026-08-29 08:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.9,57.3,13.3,33.0,45.6,0.77,52,25.0,72.3,1.8,53.1,1.9,1014.9,DEMO
2026-08-29 08:00:00,HHHT004,小召前街,40.805,111.665,回民区,52.3,72.6,9.3,29.7,54.9,1.06,72,20.7,37.8,2.6,142.3,0.0,1017.8,DEMO
2026-08-29 08:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.4,55.0,20.1,43.5,64.9,0.98,59,24.0,57.7,2.5,167.9,0.0,1010.5,DEMO
2026-08-29 08:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,31.0,41.3,14.7,36.3,62.6,0.95,44,26.3,39.6,3.8,51.4,0.0,1012.7,DEMO
